username,email,first_name,last_name,password,is_verified
denise.bahon432,denise.bahon432@sunrise.ch,Denise,Bahon,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
nelly.curdy433,nelly.curdy433@hotmail.fr,Nelly,Curdy,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
charlotte.jomini434,charlotte.jomini434@yahoo.fr,Charlotte,Jomini,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
lara.musy435,lara.musy435@romandie.com,Lara,Musy,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
jacqueline.bahon436,jacqueline.bahon436@gmail.com,Jacqueline,Bahon,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
valérie.cornut437,valérie.cornut437@hispeed.ch,Valérie,Cornut,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
nicole.pellet438,nicole.pellet438@yahoo.fr,Nicole,Pellet,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
françoise.bahon439,françoise.bahon439@romandie.com,Françoise,Bahon,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
sophie.brahier440,sophie.brahier440@hotmail.fr,Sophie,Brahier,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
germaine.tinguely441,germaine.tinguely441@romandie.com,Germaine,Tinguely,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
marie.courvoisier442,marie.courvoisier442@sunrise.ch,Marie,Courvoisier,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
christiane.duvanel443,christiane.duvanel443@hispeed.ch,Christiane,Duvanel,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
simone.courvoisier444,simone.courvoisier444@hispeed.ch,Simone,Courvoisier,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
thérèse.carraux445,thérèse.carraux445@vtxnet.ch,Thérèse,Carraux,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
lucie.comment446,lucie.comment446@sunrise.ch,Lucie,Comment,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
sara.berberat447,sara.berberat447@vtxnet.ch,Sara,Berberat,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
françoise.polla448,françoise.polla448@bluewin.ch,Françoise,Polla,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
hélène.matile449,hélène.matile449@bluewin.ch,Hélène,Matile,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
josiane.corpataux450,josiane.corpataux450@hispeed.ch,Josiane,Corpataux,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
jessica.rosselat451,jessica.rosselat451@gmail.com,Jessica,Rosselat,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
caroline.mottiez452,caroline.mottiez452@vtxnet.ch,Caroline,Mottiez,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
sophie.comte453,sophie.comte453@gmail.com,Sophie,Comte,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
marianne.cattin454,marianne.cattin454@sunrise.ch,Marianne,Cattin,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
julie.muriset455,julie.muriset455@romandie.com,Julie,Muriset,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
camille.chatriand456,camille.chatriand456@sunrise.ch,Camille,Chatriand,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
jacqueline.grand457,jacqueline.grand457@hotmail.fr,Jacqueline,Grand,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
véronique.cossy458,véronique.cossy458@hotmail.fr,Véronique,Cossy,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
georgette.deladoëy459,georgette.deladoëy459@vtxnet.ch,Georgette,Deladoëy,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
suzanne.mayor460,suzanne.mayor460@sunrise.ch,Suzanne,Mayor,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
manon.béguelin461,manon.béguelin461@bluewin.ch,Manon,Béguelin,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
julie.boillat462,julie.boillat462@hotmail.fr,Julie,Boillat,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
clara.menthonnex463,clara.menthonnex463@hispeed.ch,Clara,Menthonnex,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
anne.charpié464,anne.charpié464@vtxnet.ch,Anne,Charpié,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
elodie.rappaz465,elodie.rappaz465@gmail.com,Elodie,Rappaz,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
sophie.comte466,sophie.comte466@romandie.com,Sophie,Comte,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
claudine.comte467,claudine.comte467@sunrise.ch,Claudine,Comte,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
marianne.sandoz468,marianne.sandoz468@bluewin.ch,Marianne,Sandoz,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
emilie.grosjean469,emilie.grosjean469@hispeed.ch,Emilie,Grosjean,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
eliane.müller470,eliane.müller470@yahoo.fr,Eliane,Müller,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
alice.robert471,alice.robert471@hispeed.ch,Alice,Robert,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
emilie.beuchat472,emilie.beuchat472@hispeed.ch,Emilie,Beuchat,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
thérèse.jacot-guillarmod473,thérèse.jacot-guillarmod473@hotmail.fr,Thérèse,Jacot-Guillarmod,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
maria.pasquier474,maria.pasquier474@hispeed.ch,Maria,Pasquier,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
laetitia.candaux475,laetitia.candaux475@hotmail.fr,Laetitia,Candaux,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
danielle.cosendey476,danielle.cosendey476@gmail.com,Danielle,Cosendey,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
liliane.aebi477,liliane.aebi477@sunrise.ch,Liliane,Aebi,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
alicia.morand478,alicia.morand478@vtxnet.ch,Alicia,Morand,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
marcelle.diesbach479,marcelle.diesbach479@bluewin.ch,Marcelle,Diesbach,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
monique.galland480,monique.galland480@hispeed.ch,Monique,Galland,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
anna.cretton481,anna.cretton481@sunrise.ch,Anna,Cretton,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
corinne.gilliéron482,corinne.gilliéron482@yahoo.fr,Corinne,Gilliéron,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
corinne.bavaud483,corinne.bavaud483@sunrise.ch,Corinne,Bavaud,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
sylvie.gilliéron484,sylvie.gilliéron484@hispeed.ch,Sylvie,Gilliéron,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
laura.barbey485,laura.barbey485@sunrise.ch,Laura,Barbey,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
jacqueline.boechat486,jacqueline.boechat486@hispeed.ch,Jacqueline,Boechat,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
germaine.gubéran487,germaine.gubéran487@vtxnet.ch,Germaine,Gubéran,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
véronique.gilliéron488,véronique.gilliéron488@hotmail.fr,Véronique,Gilliéron,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
yvette.müller489,yvette.müller489@sunrise.ch,Yvette,Müller,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
nathalie.quartier490,nathalie.quartier490@vtxnet.ch,Nathalie,Quartier,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
emilie.curdy491,emilie.curdy491@yahoo.fr,Emilie,Curdy,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
christiane.monney492,christiane.monney492@hispeed.ch,Christiane,Monney,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
sandrine.rossellat493,sandrine.rossellat493@yahoo.fr,Sandrine,Rossellat,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
camille.rapraz494,camille.rapraz494@yahoo.fr,Camille,Rapraz,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
marie.théraulaz495,marie.théraulaz495@hotmail.fr,Marie,Théraulaz,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
marianne.curdy496,marianne.curdy496@hispeed.ch,Marianne,Curdy,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
emma.isella497,emma.isella497@romandie.com,Emma,Isella,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
laura.chatriant498,laura.chatriant498@hotmail.fr,Laura,Chatriant,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
anna.alber499,anna.alber499@bluewin.ch,Anna,Alber,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
christiane.bernasconi500,christiane.bernasconi500@romandie.com,Christiane,Bernasconi,$2b$12$ycrj6s3RTIXj85Ef1/5S3uZohUyVIkVK47hmv2sCfxdljubbiYzxK,TRUE
